코드,날짜,종가,전일비,시가,고가,저가,거래량
005830,20160127,64700,-1200,66800,66800,63500,281799
005830,20160126,65900,1200,64500,66300,64200,160701
005830,20160125,64700,-200,65400,65600,64200,157605
005830,20160122,64900,1000,63600,65600,63600,150516
005830,20160121,63900,-1300,65600,65600,62600,213105
005830,20160120,65200,-1900,67100,67100,64600,158529
005830,20160119,67100,0,67500,67600,66300,148778
005830,20160118,67100,-3000,70100,71000,66100,324179
005830,20160115,70100,100,71300,71300,68900,191500
005830,20160114,70000,1000,67700,70000,66900,186547
005830,20160113,69000,0,68700,69200,67700,81598
005830,20160112,69000,1600,68000,69200,67500,127959
005830,20160111,67400,-2100,68200,68400,66800,240907
005830,20160108,69500,300,69100,70000,67000,216027
005830,20160107,69200,100,68600,70000,68600,158183
005830,20160106,69100,-600,69700,70600,68300,174565
005830,20160105,69700,0,70100,73100,68800,268983
005830,20160104,69700,-600,68000,70500,68000,145855
005830,20151230,70300,200,70200,70500,69500,111729
005830,20151229,70100,-400,69000,70100,68200,103051
005830,20151228,70500,-800,71400,71900,69800,85745
005830,20151224,71300,-100,71900,72300,70900,116547
005830,20151223,71400,-500,71900,72000,70300,236842
005830,20151222,71900,3300,69300,72500,68300,287386
005830,20151221,68600,-200,69400,69700,68500,145849
005830,20151218,68800,-200,69000,70000,68500,243533
005830,20151217,69000,1000,68000,69300,67700,363239
005830,20151216,68000,2500,66000,68000,66000,250502
005830,20151215,65500,700,65400,66100,64700,274071
005830,20151214,64800,-1100,64900,66100,64500,193830
005830,20151211,65900,1000,65100,66800,64800,365376
005830,20151210,64900,-800,65000,66900,64600,460978
005830,20151209,65700,1900,64300,66000,63800,198502
005830,20151208,63800,-100,64100,65000,63500,266808
005830,20151207,63900,200,64500,64500,63300,177323
005830,20151204,63700,-300,63800,63800,63000,124140
005830,20151203,64000,300,64100,64100,62800,281452
005830,20151202,63700,-800,64500,64800,63700,237507
005830,20151201,64500,2400,62900,64700,62900,601404
005830,20151130,62100,-1800,63200,63800,61700,329805
005830,20151127,63900,600,63200,63900,62700,163047
005830,20151126,63300,-200,63500,64400,63100,358971
005830,20151125,63500,1300,62300,63700,62100,517719
005830,20151124,62200,200,62200,62200,61100,627454
005830,20151123,62000,0,62200,62500,61600,564330
005830,20151120,62000,700,61900,62500,61500,771441
005830,20151119,61300,-5100,62800,63100,60900,6986779
005830,20151118,66400,-2300,69200,69200,66000,128400
005830,20151117,68700,400,68400,69400,67500,138462
005830,20151116,68300,-300,68600,69700,67300,249120
005830,20151113,68600,-300,68900,70900,67800,339916
005830,20151112,68900,3000,66400,68900,66000,138745
005830,20151111,65900,-200,65100,66000,63900,187789
005830,20151110,66100,700,65700,66900,65500,199985
005830,20151109,65400,500,65000,67200,64700,253195
005830,20151106,64900,-3500,68300,68400,64900,190769
005830,20151105,68400,-100,68800,68800,66300,127371
005830,20151104,68500,1000,67700,68900,67600,185165
005830,20151103,67500,-100,67900,69800,66800,202476
005830,20151102,67600,-800,68700,72000,66900,197162
005830,20151030,68400,2000,66800,69300,65800,198332
005830,20151029,66400,0,66500,67000,64300,176828
005830,20151028,66400,1700,65100,66600,65000,289451
005830,20151027,64700,-1600,65000,65900,64100,110878
005830,20151026,66300,-800,67900,69800,64600,270123
005830,20151023,67100,1800,66800,68100,65600,160023
005830,20151022,65300,-700,64900,66100,64500,174594
005830,20151021,66000,200,66000,66500,64900,114747
005830,20151020,65800,500,65300,66200,64700,167103
005830,20151019,65300,2100,63300,66800,63000,219189
005830,20151016,63200,-700,62800,63900,62500,118780
005830,20151015,63900,2600,61800,64500,61300,288191
005830,20151014,61300,-600,62500,62500,60800,178585
005830,20151013,61900,200,61000,62300,60500,133927
005830,20151012,61700,700,61000,61700,60500,229003
005830,20151008,61000,-1500,62500,62500,59700,285434
005830,20151007,62500,700,61500,62500,60300,154619
005830,20151006,61800,400,62000,62300,61000,116166
005830,20151005,61400,700,60000,62300,59200,154372
005830,20151002,60700,-500,61600,62900,59900,170590
005830,20151001,61200,-100,60300,61600,58200,157297
005830,20150930,61300,2200,58000,61300,57500,189540
005830,20150925,59100,100,60000,60000,58900,98922
005830,20150924,59000,600,58400,59000,58100,68465
005830,20150923,58400,-1000,58400,59600,57400,141704
005830,20150922,59400,900,59400,59700,58100,67979
005830,20150921,58500,1300,56900,59200,56900,133181
005830,20150918,57200,-2600,60400,60400,57200,160696
005830,20150917,59800,600,59800,60500,58300,182066
005830,20150916,59200,500,58700,59400,57600,193843
005830,20150915,58700,1400,58300,59100,56700,153427
005830,20150914,57300,700,56700,58300,56300,140283
005830,20150911,56600,-2300,58200,58200,55700,219325
005830,20150910,58900,3500,55800,59100,55700,274098
005830,20150909,55400,2800,52800,56000,52800,197924
005830,20150908,52600,-1300,53500,53700,51600,219018
005830,20150907,53900,300,54000,54000,53100,74363
005830,20150904,53600,400,52900,54900,52900,179810
005830,20150903,53200,-1000,54200,55000,52900,135008
